Player,Year,Surface,Matches,Wins,Win_pct
Soderling R.,2010,Clay,20,14,70.0
Soderling R.,2010,Grass,5,4,80.0
Soderling R.,2010,Hard,49,34,69.38775510204081
Soderling R.,2011,Clay,18,13,72.22222222222221
Soderling R.,2011,Grass,3,2,66.66666666666666
Soderling R.,2011,Hard,22,19,86.36363636363636
Soderlund C.,2016,Clay,2,1,50.0
Soeda G.,2005,Hard,2,0,0.0
Soeda G.,2006,Hard,2,0,0.0
Soeda G.,2007,Hard,2,0,0.0
Soeda G.,2008,Hard,4,1,25.0
Soeda G.,2009,Hard,3,0,0.0
Soeda G.,2010,Grass,3,1,33.33333333333333
Soeda G.,2010,Hard,2,0,0.0
Soeda G.,2011,Clay,1,0,0.0
Soeda G.,2011,Grass,2,0,0.0
Soeda G.,2011,Hard,7,3,42.857142857142854
Soeda G.,2012,Clay,2,0,0.0
Soeda G.,2012,Grass,6,2,33.33333333333333
Soeda G.,2012,Hard,19,9,47.368421052631575
Soeda G.,2013,Clay,2,0,0.0
Soeda G.,2013,Grass,2,1,50.0
Soeda G.,2013,Hard,16,4,25.0
Soeda G.,2014,Hard,4,1,25.0
Soeda G.,2015,Clay,3,1,33.33333333333333
Soeda G.,2015,Grass,2,0,0.0
Soeda G.,2015,Hard,13,5,38.46153846153847
Soeda G.,2016,Hard,1,0,0.0
Soeda G.,2017,Hard,3,0,0.0
Soeda G.,2019,Hard,2,1,50.0
Soeda G.,2020,Hard,2,0,0.0
Sonego L.,2016,Clay,1,0,0.0
Sonego L.,2018,Clay,6,3,50.0
Sonego L.,2018,Grass,1,0,0.0
Sonego L.,2018,Hard,4,2,50.0
Sonego L.,2019,Clay,23,11,47.82608695652174
Sonego L.,2019,Grass,7,5,71.42857142857143
Sonego L.,2019,Hard,13,4,30.76923076923077
Sonego L.,2020,Clay,14,7,50.0
Sonego L.,2020,Hard,12,5,41.66666666666667
Sonego L.,2021,Clay,9,5,55.55555555555556
Sonego L.,2021,Grass,9,6,66.66666666666666
Sonego L.,2021,Hard,31,16,51.61290322580645
Sonego L.,2022,Clay,19,8,42.10526315789473
Sonego L.,2022,Grass,9,5,55.55555555555556
Sonego L.,2022,Hard,24,11,45.83333333333333
Sonego L.,2023,Clay,16,9,56.25
Sonego L.,2023,Grass,6,2,33.33333333333333
Sonego L.,2023,Hard,32,16,50.0
Sonego L.,2024,Clay,14,6,42.857142857142854
Sonego L.,2024,Grass,6,3,50.0
Sonego L.,2024,Hard,28,12,42.857142857142854
Sonego L.,2025,Clay,6,1,16.666666666666664
Sonego L.,2025,Grass,9,5,55.55555555555556
Sonego L.,2025,Hard,38,18,47.368421052631575
Sonego L.,2026,Hard,4,2,50.0
Sorensen L.,2010,Hard,3,1,33.33333333333333
Sorensen L.,2014,Clay,2,1,50.0
Soto M.,2026,Clay,1,0,0.0
Sousa J.,2008,Clay,2,1,50.0
Sousa J.,2011,Clay,1,0,0.0
Sousa J.,2012,Clay,6,2,33.33333333333333
Sousa J.,2012,Hard,1,0,0.0
Sousa J.,2013,Clay,6,2,33.33333333333333
Sousa J.,2013,Hard,21,12,57.14285714285714
Sousa J.,2014,Clay,19,6,31.57894736842105
Sousa J.,2014,Grass,7,4,57.14285714285714
Sousa J.,2014,Hard,29,12,41.37931034482759
Sousa J.,2015,Clay,23,14,60.86956521739131
Sousa J.,2015,Grass,6,2,33.33333333333333
Sousa J.,2015,Hard,34,17,50.0
Sousa J.,2016,Clay,21,11,52.38095238095239
Sousa J.,2016,Grass,5,2,40.0
Sousa J.,2016,Hard,28,9,32.142857142857146
Sousa J.,2017,Clay,25,12,48.0
Sousa J.,2017,Grass,3,0,0.0
Sousa J.,2017,Hard,24,10,41.66666666666667
Sousa J.,2018,Clay,14,8,57.14285714285714
Sousa J.,2018,Grass,5,2,40.0
Sousa J.,2018,Hard,31,14,45.16129032258064
Sousa J.,2019,Clay,22,10,45.45454545454545
Sousa J.,2019,Grass,8,4,50.0
Sousa J.,2019,Hard,23,11,47.82608695652174
Sousa J.,2020,Clay,3,0,0.0
Sousa J.,2020,Hard,6,0,0.0
Sousa J.,2021,Clay,7,0,0.0
Sousa J.,2021,Grass,2,0,0.0
Sousa J.,2021,Hard,4,1,25.0
Sousa J.,2022,Clay,15,7,46.666666666666664
Sousa J.,2022,Grass,3,0,0.0
Sousa J.,2022,Hard,15,6,40.0
Sousa J.,2023,Clay,8,3,37.5
Sousa J.,2023,Hard,2,0,0.0
Sousa J.,2024,Clay,1,0,0.0
Sousa P.,2007,Clay,1,0,0.0
Sousa P.,2011,Clay,1,0,0.0
Sousa P.,2012,Clay,1,0,0.0
Sousa P.,2013,Clay,1,0,0.0
Sousa P.,2016,Clay,1,0,0.0
Sousa P.,2017,Clay,1,0,0.0
Sousa P.,2018,Clay,4,2,50.0
Sousa P.,2018,Hard,1,0,0.0
Sousa P.,2019,Clay,5,0,0.0
Sousa P.,2019,Hard,1,0,0.0
Sousa P.,2020,Clay,5,3,60.0
Sousa P.,2020,Hard,1,0,0.0
Sousa P.,2021,Clay,4,1,25.0
Sousa P.,2021,Grass,1,0,0.0
Sousa P.,2021,Hard,3,0,0.0
Sousa P.,2022,Clay,1,0,0.0
Sousa P.,2023,Clay,1,0,0.0
Sousa T.,2001,Clay,1,0,0.0
Souza J.,2010,Clay,5,3,60.0
Souza J.,2011,Clay,13,7,53.84615384615385
Souza J.,2011,Hard,2,0,0.0
Souza J.,2012,Clay,11,4,36.36363636363637
Souza J.,2012,Hard,1,0,0.0
Souza J.,2013,Clay,4,0,0.0
Souza J.,2014,Clay,3,1,33.33333333333333
Souza J.,2015,Clay,16,5,31.25
Souza J.,2015,Grass,1,0,0.0
Souza J.,2015,Hard,5,1,20.0
Souza J.,2016,Clay,3,1,33.33333333333333
Souza J.,2017,Clay,4,1,25.0
Spadea V.,2000,Clay,7,1,14.285714285714285
Spadea V.,2000,Grass,4,1,25.0
Spadea V.,2000,Hard,15,1,6.666666666666667
Spadea V.,2001,Hard,4,1,25.0
Spadea V.,2002,Clay,7,2,28.57142857142857
Spadea V.,2002,Grass,5,3,60.0
Spadea V.,2002,Hard,18,9,50.0
Spadea V.,2003,Carpet,5,3,60.0
Spadea V.,2003,Clay,14,8,57.14285714285714
Spadea V.,2003,Grass,2,0,0.0
Spadea V.,2003,Hard,35,20,57.14285714285714
Spadea V.,2004,Carpet,8,4,50.0
Spadea V.,2004,Clay,9,5,55.55555555555556
Spadea V.,2004,Grass,9,6,66.66666666666666
Spadea V.,2004,Hard,33,22,66.66666666666666
Spadea V.,2005,Carpet,4,2,50.0
Spadea V.,2005,Clay,3,1,33.33333333333333
Spadea V.,2005,Grass,6,4,66.66666666666666
Spadea V.,2005,Hard,30,14,46.666666666666664
Spadea V.,2006,Carpet,2,0,0.0
Spadea V.,2006,Clay,6,1,16.666666666666664
Spadea V.,2006,Grass,4,1,25.0
Spadea V.,2006,Hard,30,14,46.666666666666664
Spadea V.,2007,Carpet,2,0,0.0
Spadea V.,2007,Clay,11,6,54.54545454545454
Spadea V.,2007,Grass,5,2,40.0
Spadea V.,2007,Hard,34,16,47.05882352941176
Spadea V.,2008,Clay,3,0,0.0
Spadea V.,2008,Grass,8,4,50.0
Spadea V.,2008,Hard,19,8,42.10526315789473
Spadea V.,2009,Grass,3,1,33.33333333333333
Spadea V.,2009,Hard,8,1,12.5
Spadea V.,2010,Hard,1,0,0.0
Spizzirri E.,2024,Grass,2,1,50.0
Spizzirri E.,2024,Hard,1,0,0.0
Spizzirri E.,2025,Hard,9,5,55.55555555555556
Spizzirri E.,2026,Hard,8,5,62.5
Spottl M.,2000,Clay,1,0,0.0
Spottl M.,2000,Hard,1,0,0.0
Squillari F.,2000,Carpet,3,1,33.33333333333333
Squillari F.,2000,Clay,33,24,72.72727272727273
Squillari F.,2000,Grass,1,0,0.0
Squillari F.,2000,Hard,18,8,44.44444444444444
Squillari F.,2001,Carpet,3,0,0.0
Squillari F.,2001,Clay,34,21,61.76470588235294
Squillari F.,2001,Grass,1,0,0.0
Squillari F.,2001,Hard,11,2,18.181818181818183
Squillari F.,2002,Clay,24,10,41.66666666666667
Squillari F.,2002,Grass,1,0,0.0
Squillari F.,2002,Hard,8,3,37.5
Squillari F.,2003,Clay,20,8,40.0
Squillari F.,2003,Grass,1,0,0.0
Squillari F.,2003,Hard,11,6,54.54545454545454
Squillari F.,2004,Clay,17,9,52.94117647058824
Squillari F.,2004,Hard,2,1,50.0
Squire H.,2024,Clay,2,1,50.0
Squire H.,2024,Grass,2,0,0.0
Srichaphan N.,2003,Carpet,2,1,50.0
Srichaphan N.,2003,Clay,2,1,50.0
Srichaphan P.,2000,Clay,4,2,50.0
Srichaphan P.,2000,Grass,3,0,0.0
Srichaphan P.,2000,Hard,17,6,35.294117647058826
Srichaphan P.,2001,Clay,2,0,0.0
Srichaphan P.,2001,Grass,5,3,60.0
Srichaphan P.,2001,Hard,20,8,40.0
Srichaphan P.,2002,Carpet,4,3,75.0
Srichaphan P.,2002,Clay,6,2,33.33333333333333
Srichaphan P.,2002,Grass,4,2,50.0
Srichaphan P.,2002,Hard,48,33,68.75
Srichaphan P.,2003,Carpet,4,3,75.0
Srichaphan P.,2003,Clay,6,1,16.666666666666664
Srichaphan P.,2003,Grass,7,4,57.14285714285714
Srichaphan P.,2003,Hard,50,34,68.0
Srichaphan P.,2004,Carpet,3,1,33.33333333333333
Srichaphan P.,2004,Clay,7,2,28.57142857142857
Srichaphan P.,2004,Grass,9,7,77.77777777777779
Srichaphan P.,2004,Hard,48,29,60.416666666666664
Srichaphan P.,2005,Carpet,3,2,66.66666666666666
Srichaphan P.,2005,Clay,9,2,22.22222222222222
Srichaphan P.,2005,Grass,5,2,40.0
Srichaphan P.,2005,Hard,42,24,57.14285714285714
Srichaphan P.,2006,Carpet,4,3,75.0
Srichaphan P.,2006,Clay,6,0,0.0
Srichaphan P.,2006,Grass,6,3,50.0
Srichaphan P.,2006,Hard,40,21,52.5
Srichaphan P.,2007,Hard,4,1,25.0
Stadler S.,2006,Grass,1,0,0.0
Stadler S.,2007,Grass,2,1,50.0
Stadler S.,2007,Hard,2,0,0.0
Stadler S.,2008,Grass,4,2,50.0
Stadler S.,2008,Hard,4,2,50.0
Stadler S.,2010,Grass,1,0,0.0
Stadler S.,2011,Hard,1,0,0.0
Stafford G.,2000,Hard,2,1,50.0
Stakhovsky S.,2004,Carpet,1,0,0.0
Stakhovsky S.,2005,Carpet,5,3,60.0
Stakhovsky S.,2005,Hard,1,0,0.0
Stakhovsky S.,2006,Carpet,2,1,50.0
Stakhovsky S.,2006,Hard,1,0,0.0
Stakhovsky S.,2007,Hard,1,0,0.0
Stakhovsky S.,2008,Carpet,7,5,71.42857142857143
Stakhovsky S.,2008,Clay,1,0,0.0
Stakhovsky S.,2009,Carpet,3,2,66.66666666666666
Stakhovsky S.,2009,Clay,3,1,33.33333333333333
Stakhovsky S.,2009,Grass,3,1,33.33333333333333
Stakhovsky S.,2009,Hard,16,10,62.5
Stakhovsky S.,2010,Clay,8,3,37.5
Stakhovsky S.,2010,Grass,6,5,83.33333333333334
Stakhovsky S.,2010,Hard,30,16,53.333333333333336
Stakhovsky S.,2011,Clay,17,8,47.05882352941176
Stakhovsky S.,2011,Grass,4,1,25.0
Stakhovsky S.,2011,Hard,26,12,46.15384615384615
Stakhovsky S.,2012,Clay,10,3,30.0
Stakhovsky S.,2012,Grass,1,1,100.0
Stakhovsky S.,2012,Hard,24,8,33.33333333333333
Stakhovsky S.,2013,Clay,8,2,25.0
Stakhovsky S.,2013,Grass,5,3,60.0
Stakhovsky S.,2013,Hard,12,5,41.66666666666667
Stakhovsky S.,2014,Clay,6,3,50.0
Stakhovsky S.,2014,Grass,8,5,62.5
Stakhovsky S.,2014,Hard,20,7,35.0
Stakhovsky S.,2015,Clay,8,3,37.5
Stakhovsky S.,2015,Grass,5,2,40.0
Stakhovsky S.,2015,Hard,30,14,46.666666666666664
Stakhovsky S.,2016,Clay,1,0,0.0
Stakhovsky S.,2016,Grass,4,2,50.0
Stakhovsky S.,2016,Hard,10,3,30.0
Stakhovsky S.,2017,Clay,5,1,20.0
Stakhovsky S.,2017,Grass,2,1,50.0
Stakhovsky S.,2017,Hard,6,3,50.0
Stakhovsky S.,2018,Clay,2,1,50.0
Stakhovsky S.,2018,Grass,3,1,33.33333333333333
Stakhovsky S.,2018,Hard,2,0,0.0
Stakhovsky S.,2019,Clay,2,0,0.0
Stakhovsky S.,2019,Grass,3,1,33.33333333333333
Stakhovsky S.,2019,Hard,4,2,50.0
Stakhovsky S.,2020,Hard,1,0,0.0
Stakhovsky S.,2021,Hard,3,1,33.33333333333333
Stanoytchev O.,2000,Clay,17,5,29.411764705882355
Stanoytchev O.,2000,Grass,1,0,0.0
Stanoytchev O.,2000,Hard,9,2,22.22222222222222
Stanoytchev O.,2001,Clay,1,0,0.0
Starace P.,2003,Clay,1,0,0.0
Starace P.,2004,Carpet,1,0,0.0
Starace P.,2004,Clay,11,7,63.63636363636363
Starace P.,2004,Grass,1,0,0.0
Starace P.,2004,Hard,3,1,33.33333333333333
Starace P.,2005,Clay,24,11,45.83333333333333
Starace P.,2005,Grass,1,0,0.0
Starace P.,2005,Hard,8,2,25.0
Starace P.,2006,Carpet,3,1,33.33333333333333
Starace P.,2006,Clay,21,10,47.61904761904761
Starace P.,2006,Grass,1,0,0.0
Starace P.,2006,Hard,4,1,25.0
Starace P.,2007,Carpet,6,2,33.33333333333333
Starace P.,2007,Clay,33,21,63.63636363636363
Starace P.,2007,Grass,1,0,0.0
Starace P.,2007,Hard,8,1,12.5
Starace P.,2008,Carpet,2,0,0.0
Starace P.,2008,Clay,26,15,57.692307692307686
Starace P.,2008,Grass,1,0,0.0
Starace P.,2008,Hard,6,2,33.33333333333333
Starace P.,2009,Clay,22,10,45.45454545454545
Starace P.,2009,Grass,1,0,0.0
Starace P.,2009,Hard,12,3,25.0
Starace P.,2010,Clay,30,17,56.666666666666664
Starace P.,2010,Grass,1,0,0.0
Starace P.,2010,Hard,15,5,33.33333333333333
Starace P.,2011,Clay,30,17,56.666666666666664
Starace P.,2011,Grass,2,0,0.0
Starace P.,2011,Hard,13,5,38.46153846153847
Starace P.,2012,Clay,16,6,37.5
Starace P.,2012,Hard,7,1,14.285714285714285
Starace P.,2013,Clay,2,1,50.0
Starace P.,2014,Clay,3,1,33.33333333333333
Stark J.,2000,Hard,1,0,0.0
Stark J.,2001,Grass,1,0,0.0
Statham J.,2009,Hard,1,0,0.0
Statham J.,2010,Hard,2,1,50.0
Statham J.,2014,Hard,1,0,0.0
Statham J.,2015,Hard,1,0,0.0
Statham J.,2017,Hard,1,0,0.0
Statham J.,2019,Hard,2,1,50.0
Statham R.,2008,Hard,1,0,0.0
Stebe C-M.,2013,Hard,2,1,50.0
Stebe C.M.,2011,Clay,6,4,66.66666666666666
Stebe C.M.,2011,Grass,2,0,0.0
Stebe C.M.,2012,Clay,8,3,37.5
Stebe C.M.,2012,Grass,3,1,33.33333333333333
Stebe C.M.,2012,Hard,9,2,22.22222222222222
Stebe C.M.,2013,Grass,2,1,50.0
Stebe C.M.,2013,Hard,1,0,0.0
Stebe C.M.,2016,Clay,1,0,0.0
Stebe C.M.,2017,Clay,5,2,40.0
Stebe C.M.,2017,Hard,4,2,50.0
Stebe C.M.,2018,Hard,1,0,0.0
Stebe C.M.,2019,Clay,6,4,66.66666666666666
Stebe C.M.,2019,Grass,1,0,0.0
Stebe C.M.,2019,Hard,8,3,37.5
Stebe C.M.,2020,Hard,5,2,40.0
Stebe C.M.,2021,Clay,1,0,0.0
Stebe C.M.,2021,Hard,3,1,33.33333333333333
Stebe C.M.,2022,Hard,2,1,50.0
Steckley R.,2005,Hard,1,0,0.0
Stepanek M.,2007,Clay,1,0,0.0
Stepanek R.,2001,Hard,4,2,50.0
Stepanek R.,2002,Carpet,2,1,50.0
Stepanek R.,2002,Clay,11,8,72.72727272727273
Stepanek R.,2002,Grass,4,2,50.0
Stepanek R.,2002,Hard,12,5,41.66666666666667
Stepanek R.,2003,Carpet,4,1,25.0
Stepanek R.,2003,Clay,14,8,57.14285714285714
Stepanek R.,2003,Grass,5,3,60.0
Stepanek R.,2003,Hard,20,10,50.0
Stepanek R.,2004,Carpet,14,9,64.28571428571429
Stepanek R.,2004,Clay,19,11,57.89473684210527
Stepanek R.,2004,Grass,6,4,66.66666666666666
Stepanek R.,2004,Hard,11,4,36.36363636363637
Stepanek R.,2005,Carpet,9,7,77.77777777777779
Stepanek R.,2005,Clay,17,11,64.70588235294117
Stepanek R.,2005,Grass,6,4,66.66666666666666
Stepanek R.,2005,Hard,38,22,57.89473684210527
Stepanek R.,2006,Carpet,2,1,50.0
Stepanek R.,2006,Clay,16,11,68.75
Stepanek R.,2006,Grass,6,4,66.66666666666666
Stepanek R.,2006,Hard,20,13,65.0
Stepanek R.,2007,Carpet,3,2,66.66666666666666
Stepanek R.,2007,Clay,10,4,40.0
Stepanek R.,2007,Grass,3,1,33.33333333333333
Stepanek R.,2007,Hard,27,16,59.25925925925925
Stepanek R.,2008,Carpet,3,1,33.33333333333333
Stepanek R.,2008,Clay,9,7,77.77777777777779
Stepanek R.,2008,Grass,5,3,60.0
Stepanek R.,2008,Hard,34,20,58.82352941176471
Stepanek R.,2009,Clay,11,7,63.63636363636363
Stepanek R.,2009,Grass,4,3,75.0
Stepanek R.,2009,Hard,39,28,71.7948717948718
Stepanek R.,2010,Hard,30,15,50.0
Stepanek R.,2011,Clay,11,6,54.54545454545454
Stepanek R.,2011,Grass,7,4,57.14285714285714
Stepanek R.,2011,Hard,34,20,58.82352941176471
Stepanek R.,2012,Clay,6,2,33.33333333333333
Stepanek R.,2012,Grass,5,3,60.0
Stepanek R.,2012,Hard,28,15,53.57142857142857
Stepanek R.,2013,Clay,8,2,25.0
Stepanek R.,2013,Grass,4,3,75.0
Stepanek R.,2013,Hard,16,9,56.25
Stepanek R.,2014,Clay,12,6,50.0
Stepanek R.,2014,Grass,7,5,71.42857142857143
Stepanek R.,2014,Hard,13,5,38.46153846153847
Stepanek R.,2015,Clay,6,3,50.0
Stepanek R.,2015,Grass,2,0,0.0
Stepanek R.,2015,Hard,6,2,33.33333333333333
Stepanek R.,2016,Clay,6,3,50.0
Stepanek R.,2016,Grass,4,2,50.0
Stepanek R.,2016,Hard,10,5,50.0
Stepanek R.,2017,Hard,4,2,50.0
Stepanek R. ,2009,Hard,4,3,75.0
Stoliarov A.,2000,Clay,4,1,25.0
Stoliarov A.,2000,Grass,2,0,0.0
Stoliarov A.,2000,Hard,8,4,50.0
Stoliarov A.,2001,Carpet,2,1,50.0
Stoliarov A.,2001,Clay,13,5,38.46153846153847
Stoliarov A.,2001,Grass,6,2,33.33333333333333
Stoliarov A.,2001,Hard,21,9,42.857142857142854
Stoliarov A.,2002,Carpet,1,0,0.0
Stoliarov A.,2002,Clay,6,2,33.33333333333333
Stoliarov A.,2002,Grass,5,2,40.0
Stoliarov A.,2002,Hard,10,3,30.0
Stoliarov A.,2003,Carpet,1,0,0.0
Stoliarov A.,2003,Grass,3,1,33.33333333333333
Stoliarov A.,2003,Hard,2,0,0.0
Stoliarov A.,2004,Carpet,1,0,0.0
Stoltenberg J.,2000,Clay,9,7,77.77777777777779
Stoltenberg J.,2000,Grass,5,3,60.0
Stoltenberg J.,2000,Hard,20,11,55.00000000000001
Stoltenberg J.,2001,Grass,2,1,50.0
Stoltenberg J.,2001,Hard,12,6,50.0
Stoppini A.,2004,Clay,1,0,0.0
Stoppini A.,2006,Clay,1,0,0.0
Stoppini A.,2006,Hard,4,2,50.0
Stoppini A.,2008,Hard,3,1,33.33333333333333
Stoppini A.,2009,Hard,2,0,0.0
Stricker D.,2021,Clay,4,2,50.0
Stricker D.,2021,Grass,3,2,66.66666666666666
Stricker D.,2022,Clay,2,1,50.0
Stricker D.,2022,Grass,2,1,50.0
Stricker D.,2022,Hard,4,2,50.0
Stricker D.,2023,Clay,3,1,33.33333333333333
Stricker D.,2023,Grass,2,1,50.0
Stricker D.,2023,Hard,8,5,62.5
Stricker D.,2024,Clay,1,0,0.0
Stricker D.,2024,Grass,1,0,0.0
Stricker D.,2024,Hard,8,4,50.0
Stricker D.,2025,Clay,3,1,33.33333333333333
Stricker D.,2025,Hard,1,0,0.0
Strode B.,2012,Hard,1,0,0.0
Struff J-L.,2014,Hard,1,0,0.0
Struff J.L.,2013,Clay,6,2,33.33333333333333
Struff J.L.,2013,Grass,3,1,33.33333333333333
Struff J.L.,2013,Hard,4,1,25.0
Struff J.L.,2014,Clay,10,4,40.0
Struff J.L.,2014,Grass,4,1,25.0
Struff J.L.,2014,Hard,15,8,53.333333333333336
Struff J.L.,2015,Clay,7,0,0.0
Struff J.L.,2015,Grass,3,0,0.0
Struff J.L.,2015,Hard,12,4,33.33333333333333
Struff J.L.,2016,Clay,9,3,33.33333333333333
Struff J.L.,2016,Grass,4,1,25.0
Struff J.L.,2016,Hard,15,7,46.666666666666664
Struff J.L.,2017,Clay,20,10,50.0
Struff J.L.,2017,Grass,4,1,25.0
Struff J.L.,2017,Hard,29,14,48.275862068965516
Struff J.L.,2018,Clay,16,8,50.0
Struff J.L.,2018,Grass,5,2,40.0
Struff J.L.,2018,Hard,26,13,50.0
Struff J.L.,2019,Clay,18,11,61.111111111111114
Struff J.L.,2019,Grass,9,6,66.66666666666666
Struff J.L.,2019,Hard,33,16,48.484848484848484
Struff J.L.,2020,Clay,4,1,25.0
Struff J.L.,2020,Hard,21,10,47.61904761904761
Struff J.L.,2021,Clay,16,9,56.25
Struff J.L.,2021,Grass,4,1,25.0
Struff J.L.,2021,Hard,27,11,40.74074074074074
Struff J.L.,2022,Clay,1,0,0.0
Struff J.L.,2022,Grass,4,1,25.0
Struff J.L.,2022,Hard,7,2,28.57142857142857
Struff J.L.,2023,Clay,14,9,64.28571428571429
Struff J.L.,2023,Grass,7,5,71.42857142857143
Struff J.L.,2023,Hard,16,6,37.5
Struff J.L.,2024,Clay,19,14,73.68421052631578
Struff J.L.,2024,Grass,8,6,75.0
Struff J.L.,2024,Hard,19,7,36.84210526315789
Struff J.L.,2025,Clay,9,2,22.22222222222222
Struff J.L.,2025,Grass,6,3,50.0
Struff J.L.,2025,Hard,19,8,42.10526315789473
Struff J.L.,2026,Hard,6,1,16.666666666666664
Struvay E.,2013,Clay,1,0,0.0
Struvay E.,2014,Clay,1,0,0.0
Sugita Y.,2008,Hard,1,0,0.0
Sugita Y.,2009,Hard,1,0,0.0
Sugita Y.,2011,Hard,4,1,25.0
Sugita Y.,2012,Hard,4,2,50.0
Sugita Y.,2013,Grass,2,1,50.0
Sugita Y.,2013,Hard,3,0,0.0
Sugita Y.,2014,Grass,1,0,0.0
Sugita Y.,2014,Hard,1,0,0.0
Sugita Y.,2015,Clay,3,1,33.33333333333333
Sugita Y.,2015,Grass,3,1,33.33333333333333
Sugita Y.,2015,Hard,2,0,0.0
Sugita Y.,2016,Grass,4,2,50.0
Sugita Y.,2016,Hard,10,3,30.0
Sugita Y.,2017,Clay,6,3,50.0
Sugita Y.,2017,Grass,8,5,62.5
Sugita Y.,2017,Hard,18,8,44.44444444444444
Sugita Y.,2018,Clay,6,0,0.0
Sugita Y.,2018,Grass,8,4,50.0
Sugita Y.,2018,Hard,16,3,18.75
Sugita Y.,2019,Grass,1,0,0.0
Sugita Y.,2019,Hard,5,3,60.0
Sugita Y.,2020,Clay,1,0,0.0
Sugita Y.,2020,Hard,8,3,37.5
Sugita Y.,2021,Grass,3,1,33.33333333333333
Sugita Y.,2021,Hard,3,1,33.33333333333333
Sultan-Khalfan A.,2006,Hard,1,0,0.0
Summerer T.,2005,Clay,2,0,0.0
Summerer T.,2005,Grass,1,0,0.0
Summerer T.,2005,Hard,2,0,0.0
Summerer T.,2006,Clay,1,0,0.0
Summerer T.,2007,Clay,3,1,33.33333333333333
Sun F.,2024,Hard,1,0,0.0
Sun F.,2025,Hard,1,0,0.0
Sun P.,2005,Hard,3,1,33.33333333333333
Sun P.,2007,Hard,1,0,0.0
Sun P.,2008,Hard,1,0,0.0
Suresh D.,2025,Hard,1,0,0.0
Suzuki T.,2000,Hard,2,1,50.0
Suzuki T.,2001,Hard,5,3,60.0
Suzuki T.,2002,Hard,6,2,33.33333333333333
Suzuki T.,2003,Grass,2,1,50.0
Suzuki T.,2003,Hard,5,3,60.0
Suzuki T.,2004,Grass,1,0,0.0
Suzuki T.,2004,Hard,4,2,50.0
Suzuki T.,2005,Hard,3,1,33.33333333333333
Suzuki T.,2006,Hard,4,3,75.0
Suzuki T.,2007,Hard,1,0,0.0
Suzuki T.,2008,Hard,3,2,66.66666666666666
Suzuki T.,2009,Hard,1,0,0.0
Svajda T.,2025,Hard,1,0,0.0
Svajda T.,2026,Hard,1,0,0.0
Svajda Z.,2019,Hard,1,0,0.0
Svajda Z.,2021,Hard,3,1,33.33333333333333
Svajda Z.,2022,Hard,1,0,0.0
Svajda Z.,2023,Hard,4,1,25.0
Svajda Z.,2024,Grass,1,0,0.0
Svajda Z.,2024,Hard,12,4,33.33333333333333
Svajda Z.,2025,Hard,5,2,40.0
Svajda Z.,2026,Hard,6,2,33.33333333333333
Svarc L.,2001,Hard,1,0,0.0
Svarc L.,2003,Clay,1,0,0.0
Svrcina D.,2023,Hard,4,2,50.0
Svrcina D.,2024,Hard,1,0,0.0
Svrcina D.,2025,Clay,1,0,0.0
Svrcina D.,2025,Hard,6,3,50.0
Svrcina D.,2026,Hard,5,2,40.0
Sweeny D.,2021,Hard,2,1,50.0
Sweeny D.,2023,Hard,3,1,33.33333333333333
Sweeny D.,2024,Hard,1,0,0.0
Sweeny D.,2026,Hard,3,1,33.33333333333333
Sweeting R.,2006,Hard,4,1,25.0
Sweeting R.,2007,Clay,1,0,0.0
Sweeting R.,2007,Hard,5,1,20.0
Sweeting R.,2008,Hard,3,1,33.33333333333333
Sweeting R.,2009,Clay,1,0,0.0
Sweeting R.,2009,Hard,7,2,28.57142857142857
Sweeting R.,2010,Clay,3,1,33.33333333333333
Sweeting R.,2010,Grass,1,0,0.0
Sweeting R.,2010,Hard,9,3,33.33333333333333
Sweeting R.,2011,Clay,6,5,83.33333333333334
Sweeting R.,2011,Grass,5,1,20.0
Sweeting R.,2011,Hard,22,8,36.36363636363637
Sweeting R.,2012,Clay,3,2,66.66666666666666
Sweeting R.,2012,Grass,3,1,33.33333333333333
Sweeting R.,2012,Hard,13,5,38.46153846153847
Sweeting R.,2013,Hard,1,0,0.0
Syed F.,2001,Hard,1,0,0.0
Szymanski J.,2000,Hard,1,0,0.0
Tabara M.,2000,Clay,4,1,25.0
Tabara M.,2000,Hard,4,1,25.0
Tabara M.,2001,Carpet,3,1,33.33333333333333
Tabara M.,2001,Clay,16,10,62.5
Tabara M.,2001,Grass,1,0,0.0
Tabara M.,2001,Hard,18,8,44.44444444444444
Tabara M.,2002,Carpet,1,0,0.0
Tabara M.,2002,Clay,3,1,33.33333333333333
Tabara M.,2002,Hard,5,2,40.0
Tabara M.,2004,Clay,1,0,0.0
Tabara M.,2004,Hard,6,3,50.0
Tabara M.,2005,Clay,7,1,14.285714285714285
Tabara M.,2005,Grass,1,0,0.0
Tabara M.,2005,Hard,6,3,50.0
Taberner C.,2018,Clay,1,0,0.0
Taberner C.,2018,Hard,2,1,50.0
Taberner C.,2020,Clay,3,1,33.33333333333333
Taberner C.,2021,Clay,8,3,37.5
Taberner C.,2021,Hard,6,3,50.0
Taberner C.,2022,Clay,12,4,33.33333333333333
Taberner C.,2022,Grass,1,0,0.0
Taberner C.,2022,Hard,2,0,0.0
Taberner C.,2024,Clay,1,0,0.0
Taberner C.,2025,Clay,8,5,62.5
Taberner C.,2026,Hard,1,0,0.0
